OID,CID,Lat,Long,together
6941,3,-121.7939433,35.48718561,"(-121.79394334,35.48718561)"
6942,3,-125.4130324,37.90960266,"(-125.41303237,37.90960266)"
6943,3,-122.2002198,35.0346516,"(-122.20021983,35.0346516)"
6944,3,-123.40044,38.5181458,"(-123.40043998,38.5181458)"
6945,3,-117.8390784,32.71045058,"(-117.83907842,32.71045058)"
6946,3,-120.8461816,31.13156936,"(-120.84618158,31.13156936)"
6947,3,-120.2131696,34.35588124,"(-120.21316961,34.35588124)"
6948,3,-123.8884835,36.84648869,"(-123.88848345,36.84648869)"
6949,3,-121.0907967,34.49542013,"(-121.09079665,34.49542013)"
6950,3,-123.9545448,35.64343773,"(-123.95454478,35.64343773)"
6951,3,-119.9602748,30.97754392,"(-119.96027484,30.97754392)"
6952,3,-117.8102964,33.41560621,"(-117.81029643,33.41560621)"
6953,3,-120.3763194,32.64540245,"(-120.3763194,32.64540245)"
6954,3,-123.1522442,33.85485311,"(-123.15224423,33.85485311)"
6955,3,-121.8093321,31.9249044,"(-121.8093321,31.9249044)"
6956,3,-127.0604074,41.44496793,"(-127.06040742,41.44496793)"
6957,3,-118.6680158,32.62640264,"(-118.66801576,32.62640264)"
6958,3,-125.1038226,38.66707278,"(-125.10382256,38.66707278)"
6959,3,-122.6369352,37.64695195,"(-122.63693523,37.64695195)"
6960,3,-123.8899529,36.71198416,"(-123.88995294,36.71198416)"
6961,3,-120.6054986,32.16745466,"(-120.60549864,32.16745466)"
6962,3,-120.400248,32.44970338,"(-120.40024801,32.44970338)"
6963,3,-119.5707864,32.93682245,"(-119.57078642,32.93682245)"
6964,3,-120.6504287,33.24766723,"(-120.65042871,33.24766723)"
6965,3,-123.4162883,36.1341052,"(-123.41628834,36.1341052)"
6966,3,-122.4943097,34.07781248,"(-122.49430969,34.07781248)"
6967,3,-123.6239015,35.9552958,"(-123.62390146,35.9552958)"
6968,3,-122.9396645,35.04085658,"(-122.93966448,35.04085658)"
6969,3,-119.0928346,33.31340981,"(-119.09283455,33.31340981)"
6970,3,-120.3741839,32.79946901,"(-120.37418388,32.79946901)"
6971,3,-123.1159061,34.80637118,"(-123.11590609,34.80637118)"
6972,3,-124.6237503,40.12057423,"(-124.62375029,40.12057423)"
6973,3,-121.040994,31.89969263,"(-121.04099395,31.89969263)"
6974,3,-120.6052906,31.220999,"(-120.60529062,31.220999)"
6975,3,-122.0770116,32.91760978,"(-122.07701164,32.91760978)"
6976,3,-126.5588091,39.56757599,"(-126.55880907,39.56757599)"
6977,3,-124.7452236,39.97691674,"(-124.74522358,39.97691674)"
6978,3,-124.8714322,41.72377961,"(-124.87143224,41.72377961)"
6979,3,-121.7059379,32.58144534,"(-121.7059379,32.58144534)"
6980,3,-120.3585845,33.76226557,"(-120.35858451,33.76226557)"
6981,3,-124.4078431,40.88963376,"(-124.40784309,40.88963376)"
6982,3,-126.7624093,41.47288652,"(-126.76240928,41.47288652)"
6983,3,-125.750576,38.18797339,"(-125.75057596,38.18797339)"
6984,3,-124.7172232,36.095366,"(-124.71722323,36.095366)"
6985,3,-126.462938,38.2652472,"(-126.46293804,38.2652472)"
6986,3,-119.8871701,34.34826317,"(-119.88717011,34.34826317)"
6987,3,-126.97953,39.98556985,"(-126.97953001,39.98556985)"
6988,3,-126.7313042,38.8568672,"(-126.73130422,38.8568672)"
6989,3,-121.5874887,31.83545729,"(-121.58748867,31.83545729)"
6990,3,-120.6863215,32.1483543,"(-120.68632149,32.1483543)"
6991,3,-119.0904285,32.84104799,"(-119.0904285,32.84104799)"
6992,3,-120.8170747,31.77472914,"(-120.81707474,31.77472914)"
6993,3,-118.7733169,33.23920398,"(-118.77331685,33.23920398)"
6994,3,-124.5507391,40.01220062,"(-124.55073909,40.01220062)"
6995,3,-123.991775,37.65532872,"(-123.99177498,37.65532872)"
6996,3,-121.3381554,33.23628864,"(-121.33815544,33.23628864)"
6997,3,-121.48224,32.30255992,"(-121.48223999,32.30255992)"
6998,3,-123.1665772,37.86874487,"(-123.16657716,37.86874487)"
6999,3,-123.1507918,37.02734743,"(-123.15079177,37.02734743)"
7000,3,-124.9768027,37.21160435,"(-124.97680271,37.21160435)"
7001,3,-120.9078779,34.56538288,"(-120.9078779,34.56538288)"
7002,3,-126.7938822,40.11977579,"(-126.79388221,40.11977579)"
7003,3,-122.0005002,35.00651055,"(-122.00050016,35.00651055)"
7004,3,-124.7351199,35.81898103,"(-124.73511985,35.81898103)"
7005,3,-126.3036852,38.87527562,"(-126.30368522,38.87527562)"
7006,3,-122.6763867,37.00095064,"(-122.67638673,37.00095064)"
7007,3,-122.6644618,35.30684002,"(-122.66446178,35.30684002)"
7008,3,-118.2181882,32.38644916,"(-118.21818821,32.38644916)"
7009,3,-122.9657096,36.52712988,"(-122.96570963,36.52712988)"
7010,3,-124.3266032,39.96208561,"(-124.32660322,39.96208561)"
7011,3,-125.2079893,41.03058383,"(-125.20798929,41.03058383)"
7012,3,-126.3931119,39.82929662,"(-126.39311185,39.82929662)"
7013,3,-126.1638697,39.28434978,"(-126.16386973,39.28434978)"
7014,3,-123.8649211,34.63673129,"(-123.86492109,34.63673129)"
7015,3,-124.8749633,38.76563743,"(-124.87496331,38.76563743)"
7016,3,-122.8194659,33.56014886,"(-122.81946587,33.56014886)"
7017,3,-126.7454546,41.4093381,"(-126.74545456,41.4093381)"
7018,3,-126.199106,39.00768229,"(-126.19910599,39.00768229)"
7019,3,-123.8590814,35.9361782,"(-123.85908135,35.9361782)"
7020,3,-122.4712607,33.764533,"(-122.47126071,33.764533)"
7021,3,-124.1140289,36.11620071,"(-124.11402885,36.11620071)"
7022,3,-122.9165868,35.31455903,"(-122.91658679,35.31455903)"
7023,3,-123.1792886,33.69688815,"(-123.17928864,33.69688815)"
7024,3,-121.7078612,36.04267029,"(-121.70786116,36.04267029)"
7025,3,-124.7006863,39.07543745,"(-124.70068625,39.07543745)"
7026,3,-124.5849291,41.82061042,"(-124.58492913,41.82061042)"
7027,3,-122.3005376,34.76657013,"(-122.30053762,34.76657013)"
7028,3,-126.8003937,38.44762987,"(-126.80039365,38.44762987)"
7029,3,-123.1363128,36.90755895,"(-123.13631281,36.90755895)"
7030,3,-123.0116317,34.45241793,"(-123.01163172,34.45241793)"
7031,3,-122.9421633,37.02235894,"(-122.94216329,37.02235894)"
7032,3,-123.744898,38.760789,"(-123.744898,38.760789)"
7033,3,-123.7410309,38.75049485,"(-123.7410309,38.75049485)"
7034,3,-120.9137972,33.75668954,"(-120.91379715,33.75668954)"
7035,3,-119.5272465,33.76691128,"(-119.52724648,33.76691128)"
7036,3,-121.0094033,33.44743275,"(-121.00940326,33.44743275)"
7037,3,-118.7293799,33.67594239,"(-118.72937992,33.67594239)"
7038,3,-121.8578204,33.64071187,"(-121.85782043,33.64071187)"
7039,3,-124.5140564,35.47808482,"(-124.51405639,35.47808482)"
7040,3,-124.0914604,34.95687299,"(-124.0914604,34.95687299)"
7041,3,-126.6944944,41.88528163,"(-126.69449435,41.88528163)"
7042,3,-120.4411269,33.85972763,"(-120.44112694,33.85972763)"
7043,3,-120.2873736,33.73007452,"(-120.28737358,33.73007452)"
7044,3,-123.8039259,38.2984321,"(-123.80392592,38.2984321)"
7045,3,-125.8585795,39.64376431,"(-125.85857953,39.64376431)"
7046,3,-121.0712703,31.07457534,"(-121.07127032,31.07457534)"
7047,3,-120.7213956,31.01657682,"(-120.72139563,31.01657682)"
7048,3,-122.5759078,36.2366257,"(-122.5759078,36.2366257)"
7049,3,-124.3700428,39.97437469,"(-124.37004278,39.97437469)"
7050,3,-121.144586,31.84123188,"(-121.144586,31.84123188)"
7051,3,-126.4139486,38.64911892,"(-126.41394855,38.64911892)"
7052,3,-123.7834939,37.80736512,"(-123.78349386,37.80736512)"
7053,3,-122.7709946,35.59882369,"(-122.77099457,35.59882369)"
7054,3,-119.0526453,33.77037237,"(-119.05264531,33.77037237)"
7055,3,-123.4200917,38.22925146,"(-123.42009168,38.22925146)"
7056,3,-124.5473972,37.70320529,"(-124.54739723,37.70320529)"
7057,3,-120.4961025,32.63394165,"(-120.49610248,32.63394165)"
7058,3,-120.6759217,32.50673539,"(-120.67592167,32.50673539)"
7059,3,-124.5777718,36.2929338,"(-124.57777176,36.2929338)"
7060,3,-119.0024588,33.04983502,"(-119.00245876,33.04983502)"
7061,3,-122.3964003,37.20508204,"(-122.39640031,37.20508204)"
7062,3,-123.6026271,37.50573945,"(-123.60262714,37.50573945)"
7063,3,-125.0022731,38.14486179,"(-125.00227314,38.14486179)"
7064,3,-125.3849132,36.85496217,"(-125.3849132,36.85496217)"
7065,3,-121.0101913,32.67902236,"(-121.01019126,32.67902236)"
7066,3,-118.3655576,32.3406875,"(-118.36555758,32.3406875)"
7067,3,-124.2131099,37.48692465,"(-124.21310985,37.48692465)"
7068,3,-125.260156,40.4819869,"(-125.26015603,40.4819869)"
7069,3,-126.2393861,41.78535504,"(-126.23938614,41.78535504)"
7070,3,-126.0619026,38.52143146,"(-126.0619026,38.52143146)"
7071,3,-126.0970678,37.90839705,"(-126.09706775,37.90839705)"
7072,3,-120.0363527,33.41216529,"(-120.03635271,33.41216529)"
7073,3,-124.3202334,35.46548001,"(-124.32023338,35.46548001)"
7074,3,-123.4555261,34.93894061,"(-123.45552606,34.93894061)"
7075,3,-120.1804883,33.64145128,"(-120.18048832,33.64145128)"
7076,3,-121.0635348,31.50496144,"(-121.0635348,31.50496144)"
7077,3,-126.98654,40.27316704,"(-126.98654002,40.27316704)"
7078,3,-122.6585475,35.8735638,"(-122.65854754,35.8735638)"
7079,3,-124.0047692,35.60839257,"(-124.00476918,35.60839257)"
7080,3,-121.3711298,34.66740475,"(-121.37112981,34.66740475)"
7081,3,-124.9197857,38.39209896,"(-124.91978569,38.39209896)"
7082,3,-119.4736136,31.74354062,"(-119.47361358,31.74354062)"
7083,3,-118.6909685,33.96102161,"(-118.69096851,33.96102161)"
7084,3,-121.8249485,32.53727769,"(-121.82494854,32.53727769)"
7085,3,-122.9152915,37.78997708,"(-122.91529146,37.78997708)"
7086,3,-119.589583,31.96320093,"(-119.58958303,31.96320093)"
7087,3,-122.6117095,35.34576113,"(-122.61170953,35.34576113)"
7088,3,-122.5324136,35.69378669,"(-122.53241363,35.69378669)"
7089,3,-126.720715,41.73434501,"(-126.720715,41.73434501)"
7090,3,-121.8438679,33.46412228,"(-121.8438679,33.46412228)"
7091,3,-121.807901,36.07166225,"(-121.80790102,36.07166225)"
7092,3,-122.4619566,36.46739927,"(-122.46195659,36.46739927)"
7093,3,-125.9938171,39.64439796,"(-125.99381708,39.64439796)"
7094,3,-125.1216712,38.93947441,"(-125.12167118,38.93947441)"
7095,3,-122.9406162,37.11893236,"(-122.9406162,37.11893236)"
7096,3,-123.966976,35.50629693,"(-123.96697597,35.50629693)"
7097,3,-124.8704971,40.50697129,"(-124.87049706,40.50697129)"
7098,3,-124.8611405,37.48399074,"(-124.86114046,37.48399074)"
7099,3,-125.0976109,41.90213902,"(-125.09761088,41.90213902)"
7100,3,-120.9676201,35.36909107,"(-120.96762014,35.36909107)"
7101,3,-119.8797694,33.5756815,"(-119.87976937,33.5756815)"
7102,3,-123.39925,35.41098302,"(-123.39924998,35.41098302)"
7103,3,-124.5579774,37.5712129,"(-124.55797742,37.5712129)"
7104,3,-122.1430384,35.17395519,"(-122.1430384,35.17395519)"
7105,3,-123.5583628,37.64019346,"(-123.55836284,37.64019346)"
7106,3,-124.1049441,38.85124913,"(-124.10494406,38.85124913)"
7107,3,-121.2171074,32.56073873,"(-121.21710738,32.56073873)"
7108,3,-123.1466265,36.04541627,"(-123.14662649,36.04541627)"
7109,3,-122.6164305,34.10674447,"(-122.61643053,34.10674447)"
7110,3,-124.1437541,39.12559784,"(-124.14375409,39.12559784)"
7111,3,-124.6126876,41.19428168,"(-124.61268758,41.19428168)"
7112,3,-121.8060663,33.71712601,"(-121.8060663,33.71712601)"
7113,3,-121.4643722,35.06103118,"(-121.46437223,35.06103118)"
7114,3,-123.7956184,38.98476395,"(-123.79561836,38.98476395)"
7115,3,-117.7846852,32.97735714,"(-117.78468521,32.97735714)"
7116,3,-123.366967,34.39758958,"(-123.36696703,34.39758958)"
7117,3,-126.3346948,38.70642639,"(-126.33469475,38.70642639)"
7118,3,-125.6202314,39.29065117,"(-125.62023142,39.29065117)"
7119,3,-126.2430996,37.92970533,"(-126.24309959,37.92970533)"
7120,3,-126.6734661,40.15704047,"(-126.67346608,40.15704047)"
7121,3,-124.075836,38.30414208,"(-124.075836,38.30414208)"
7122,3,-122.7657873,34.23202986,"(-122.76578734,34.23202986)"
7123,3,-127.0233305,40.16387185,"(-127.02333047,40.16387185)"
7124,3,-124.5163373,38.20330774,"(-124.5163373,38.20330774)"
7125,3,-121.2091576,35.58165117,"(-121.20915764,35.58165117)"
7126,3,-126.714422,41.75345806,"(-126.71442195,41.75345806)"
7127,3,-122.4999318,37.23950003,"(-122.49993184,37.23950003)"
7128,3,-123.0555108,35.71943514,"(-123.05551083,35.71943514)"
7129,3,-124.4840531,38.61886499,"(-124.48405309,38.61886499)"
7130,3,-119.0669036,33.53150865,"(-119.06690364,33.53150865)"
7131,3,-125.499234,41.28949594,"(-125.49923395,41.28949594)"
7132,3,-124.4082991,36.67987483,"(-124.40829907,36.67987483)"
7133,3,-120.6368772,30.85497168,"(-120.63687721,30.85497168)"
7134,3,-125.0438389,36.272353,"(-125.0438389,36.272353)"
7135,3,-123.844313,37.34165541,"(-123.844313,37.34165541)"
7136,3,-121.8417728,32.69646086,"(-121.84177283,32.69646086)"
7137,3,-124.9714608,39.2214218,"(-124.97146083,39.2214218)"
7138,3,-124.4402018,40.16569114,"(-124.44020175,40.16569114)"
7139,3,-126.666459,40.61947299,"(-126.66645898,40.61947299)"
7140,3,-126.4197944,38.11829999,"(-126.41979437,38.11829999)"
7141,3,-121.2481554,34.96109989,"(-121.24815541,34.96109989)"
7142,3,-121.2884836,31.44243232,"(-121.2884836,31.44243232)"
7143,3,-118.8536379,33.95795537,"(-118.85363787,33.95795537)"
7144,3,-117.8670179,32.86370677,"(-117.86701792,32.86370677)"
7145,3,-123.846497,36.54200525,"(-123.84649697,36.54200525)"
7146,3,-119.3619308,31.06243318,"(-119.36193082,31.06243318)"
7147,3,-119.7393026,33.91192746,"(-119.73930255,33.91192746)"
7148,3,-121.2649001,34.79289532,"(-121.26490008,34.79289532)"
7149,3,-124.5947597,39.58693762,"(-124.59475969,39.58693762)"
7150,3,-123.5482305,37.61694077,"(-123.54823046,37.61694077)"
7151,3,-126.4599057,39.01653102,"(-126.4599057,39.01653102)"
7152,3,-127.0076968,40.81003242,"(-127.00769675,40.81003242)"
7153,3,-124.2762523,35.58457228,"(-124.27625227,35.58457228)"
7154,3,-122.6293596,37.04085528,"(-122.62935957,37.04085528)"
7155,3,-124.0267748,37.77083855,"(-124.02677476,37.77083855)"
7156,3,-124.4355422,40.71725412,"(-124.43554222,40.71725412)"
7157,3,-119.2504999,31.98841381,"(-119.25049988,31.98841381)"
7158,3,-125.1479915,38.47292453,"(-125.14799145,38.47292453)"
7159,3,-119.4451661,31.83953838,"(-119.44516614,31.83953838)"
7160,3,-123.4216999,35.74794546,"(-123.42169992,35.74794546)"
7161,3,-119.8372099,31.7868947,"(-119.83720988,31.7868947)"
7162,3,-122.5873187,34.23273489,"(-122.58731872,34.23273489)"
7163,3,-124.2938049,41.3780118,"(-124.29380486,41.3780118)"
7164,3,-119.8923921,33.92899381,"(-119.8923921,33.92899381)"
7165,3,-119.7330269,33.39383903,"(-119.73302693,33.39383903)"
7166,3,-122.7119641,35.11306658,"(-122.71196413,35.11306658)"
7167,3,-124.6680686,37.81985751,"(-124.66806857,37.81985751)"
7168,3,-120.9904959,31.63850554,"(-120.9904959,31.63850554)"
7169,3,-122.7435919,34.46750453,"(-122.7435919,34.46750453)"
7170,3,-122.5895329,34.91641011,"(-122.58953287,34.91641011)"
7171,3,-123.7213397,36.22178393,"(-123.72133968,36.22178393)"
7172,3,-126.466254,41.71423488,"(-126.46625398,41.71423488)"
7173,3,-121.8875167,34.10678075,"(-121.88751672,34.10678075)"
7174,3,-118.8230731,33.3685048,"(-118.82307305,33.3685048)"
7175,3,-123.8174374,37.8094024,"(-123.81743739,37.8094024)"
7176,3,-125.2659708,38.19086656,"(-125.26597084,38.19086656)"
7177,3,-121.8274337,33.86502821,"(-121.82743372,33.86502821)"
7178,3,-125.4076233,37.07708127,"(-125.40762334,37.07708127)"
7179,3,-125.4106058,41.50451381,"(-125.41060579,41.50451381)"
7180,3,-125.1518121,41.35641055,"(-125.15181208,41.35641055)"
7181,3,-122.6805336,35.29131032,"(-122.68053359,35.29131032)"
7182,3,-117.9402263,33.58160444,"(-117.94022627,33.58160444)"
7183,3,-119.2168876,32.39595303,"(-119.21688758,32.39595303)"
7184,3,-118.5602692,31.51052078,"(-118.56026922,31.51052078)"
7185,3,-121.6055467,34.33249702,"(-121.60554669,34.33249702)"
7186,3,-127.0497247,40.54644366,"(-127.04972465,40.54644366)"
7187,3,-124.0909086,35.61994447,"(-124.09090858,35.61994447)"
7188,3,-120.4990572,34.50587138,"(-120.49905719,34.50587138)"
7189,3,-124.1935885,40.79297052,"(-124.1935885,40.79297052)"
7190,3,-121.3673044,33.02723026,"(-121.36730443,33.02723026)"
7191,3,-120.9587703,30.82333084,"(-120.95877026,30.82333084)"
7192,3,-117.3234423,32.69178329,"(-117.32344225,32.69178329)"
7193,3,-122.1244123,36.68149431,"(-122.12441227,36.68149431)"
7194,3,-120.2951354,34.02091525,"(-120.29513543,34.02091525)"
7195,3,-120.5287354,31.48299697,"(-120.52873535,31.48299697)"
7196,3,-124.0426294,35.46337226,"(-124.04262942,35.46337226)"
7197,3,-120.2885476,34.10343546,"(-120.28854761,34.10343546)"
7198,3,-121.8745694,33.11064523,"(-121.87456944,33.11064523)"
7199,3,-119.4714886,32.2487041,"(-119.47148857,32.2487041)"
7200,3,-119.5739089,31.47300354,"(-119.57390888,31.47300354)"
7201,3,-125.1533721,39.46855253,"(-125.15337213,39.46855253)"
7202,3,-119.0324599,33.52009126,"(-119.03245993,33.52009126)"
7203,3,-120.6311358,32.93674418,"(-120.6311358,32.93674418)"
7204,3,-127.1660526,41.61754107,"(-127.16605256,41.61754107)"
7205,3,-120.3379278,34.17116207,"(-120.33792778,34.17116207)"
7206,3,-121.1378004,34.93487828,"(-121.13780037,34.93487828)"
7207,3,-124.1924118,40.14128297,"(-124.19241176,40.14128297)"
7208,3,-119.3787411,33.81640414,"(-119.37874109,33.81640414)"
7209,3,-124.94136,39.99181615,"(-124.94135996,39.99181615)"
7210,3,-124.9632237,39.54374367,"(-124.9632237,39.54374367)"
7211,3,-121.4063346,34.74004693,"(-121.40633463,34.74004693)"
7212,3,-125.2025764,36.51016368,"(-125.20257638,36.51016368)"
7213,3,-119.3762387,34.04037364,"(-119.37623866,34.04037364)"
7214,3,-127.0696674,40.41905789,"(-127.06966736,40.41905789)"
7215,3,-120.8129682,32.48592655,"(-120.81296817,32.48592655)"
7216,3,-124.9602081,36.04970123,"(-124.96020814,36.04970123)"
7217,3,-123.6107748,35.03673933,"(-123.61077482,35.03673933)"
7218,3,-122.7623871,34.45933476,"(-122.76238713,34.45933476)"
7219,3,-121.9250718,36.8953997,"(-121.9250718,36.8953997)"
7220,3,-122.0562438,34.23606233,"(-122.05624378,34.23606233)"
7221,3,-122.3310983,36.46427045,"(-122.33109833,36.46427045)"
7222,3,-122.8872377,37.55721486,"(-122.88723774,37.55721486)"
7223,3,-121.0842936,34.65019084,"(-121.08429363,34.65019084)"
7224,3,-126.8488882,41.86717607,"(-126.84888824,41.86717607)"
7225,3,-118.9716245,33.72491281,"(-118.97162446,33.72491281)"
7226,3,-118.9519667,33.23219058,"(-118.95196668,33.23219058)"
7227,3,-121.6034608,35.1771832,"(-121.60346081,35.1771832)"
7228,3,-121.8214339,34.70247558,"(-121.82143389,34.70247558)"
7229,3,-122.3982972,37.0082547,"(-122.39829716,37.0082547)"
7230,3,-124.469487,36.10362141,"(-124.46948695,36.10362141)"
7231,3,-122.5914697,37.35750051,"(-122.59146965,37.35750051)"
7232,3,-122.5833076,35.92912579,"(-122.58330755,35.92912579)"
7233,3,-120.0274456,31.56108212,"(-120.02744564,31.56108212)"
7234,3,-123.4848805,35.53780647,"(-123.48488054,35.53780647)"
7235,3,-125.0926019,39.44990887,"(-125.0926019,39.44990887)"
7236,3,-123.1877154,34.82298779,"(-123.18771537,34.82298779)"
7237,3,-121.8775862,33.13769808,"(-121.87758624,33.13769808)"
7238,3,-120.1549215,33.30299175,"(-120.15492146,33.30299175)"
7239,3,-121.118765,32.01448086,"(-121.11876496,32.01448086)"
7240,3,-118.8508292,33.74305079,"(-118.85082917,33.74305079)"
7241,3,-119.0544235,31.09239441,"(-119.05442346,31.09239441)"
7242,3,-122.9132878,37.5730785,"(-122.91328784,37.5730785)"
7243,3,-120.2799722,32.88985296,"(-120.27997222,32.88985296)"
7244,3,-120.9288445,33.24504948,"(-120.92884454,33.24504948)"
7245,3,-122.2924091,36.54365304,"(-122.29240905,36.54365304)"
7246,3,-119.4003615,32.19385725,"(-119.40036147,32.19385725)"
7247,3,-124.3112409,39.67562311,"(-124.31124086,39.67562311)"
7248,3,-120.9711239,34.65040464,"(-120.97112394,34.65040464)"
7249,3,-119.6763097,31.8814841,"(-119.67630966,31.8814841)"
7250,3,-122.9671757,34.88261032,"(-122.96717566,34.88261032)"
7251,3,-119.9552855,32.59120763,"(-119.95528546,32.59120763)"
7252,3,-123.2217429,36.98927274,"(-123.22174294,36.98927274)"
7253,3,-121.3701252,33.55063267,"(-121.37012517,33.55063267)"
7254,3,-125.2610536,40.60344752,"(-125.26105358,40.60344752)"
7255,3,-126.0672939,40.84705656,"(-126.06729387,40.84705656)"
7256,3,-126.0148357,38.75540944,"(-126.0148357,38.75540944)"
7257,3,-125.7823903,38.15526633,"(-125.78239034,38.15526633)"
7258,3,-119.2139602,31.05711342,"(-119.21396019,31.05711342)"
7259,3,-124.6865432,40.07876075,"(-124.68654323,40.07876075)"
7260,3,-120.1481633,32.3516027,"(-120.14816334,32.3516027)"
7261,3,-125.0593302,37.12763617,"(-125.05933022,37.12763617)"
7262,3,-126.1521374,38.27287178,"(-126.1521374,38.27287178)"
7263,3,-122.3208378,34.96351253,"(-122.32083775,34.96351253)"
7264,3,-124.5110031,38.12161004,"(-124.51100307,38.12161004)"
7265,3,-124.9624521,41.86115111,"(-124.96245208,41.86115111)"
7266,3,-121.8131641,35.7906676,"(-121.8131641,35.7906676)"
7267,3,-124.2758661,35.62251002,"(-124.27586613,35.62251002)"
7268,3,-121.025334,34.58950663,"(-121.02533399,34.58950663)"
7269,3,-125.3922637,39.91058785,"(-125.39226369,39.91058785)"
7270,3,-123.3325929,37.50215364,"(-123.33259293,37.50215364)"
7271,3,-122.7438352,36.20746781,"(-122.74383519,36.20746781)"
7272,3,-124.839058,37.86195157,"(-124.839058,37.86195157)"
7273,3,-120.7649818,34.69291773,"(-120.76498183,34.69291773)"
7274,3,-119.6099397,30.99809922,"(-119.60993969,30.99809922)"
7275,3,-120.0681296,33.41721934,"(-120.06812963,33.41721934)"
7276,3,-124.6531658,36.19565673,"(-124.65316576,36.19565673)"
7277,3,-122.7728434,36.42634768,"(-122.77284338,36.42634768)"
7278,3,-125.0353965,39.57468163,"(-125.03539648,39.57468163)"
7279,3,-125.4032829,39.18131978,"(-125.40328286,39.18131978)"
7280,3,-124.5147559,41.0706644,"(-124.51475594,41.0706644)"
7281,3,-122.9387567,33.42300551,"(-122.93875669,33.42300551)"
7282,3,-125.4781459,41.78102067,"(-125.47814591,41.78102067)"
7283,3,-124.4017059,37.66739739,"(-124.40170586,37.66739739)"
7284,3,-119.3431435,31.04868753,"(-119.34314352,31.04868753)"
7285,3,-124.7019087,38.44025318,"(-124.70190874,38.44025318)"
7286,3,-126.4979282,40.12651963,"(-126.49792815,40.12651963)"
7287,3,-126.7148811,41.17848059,"(-126.71488105,41.17848059)"
7288,3,-125.9967394,38.2136458,"(-125.99673939,38.2136458)"
7289,3,-122.2592499,34.21102109,"(-122.25924993,34.21102109)"
7290,3,-126.6582804,41.05782327,"(-126.65828037,41.05782327)"
7291,3,-122.9056322,36.98397769,"(-122.90563215,36.98397769)"
7292,3,-123.6533764,35.37576246,"(-123.65337643,35.37576246)"
7293,3,-125.0976823,41.8855616,"(-125.09768229,41.8855616)"
7294,3,-124.4164214,41.66769688,"(-124.41642144,41.66769688)"
7295,3,-121.1591727,31.91726687,"(-121.15917271,31.91726687)"
7296,3,-123.8583644,36.48849267,"(-123.85836442,36.48849267)"
7297,3,-125.7471048,41.16307025,"(-125.74710475,41.16307025)"
7298,3,-122.4529673,36.39541088,"(-122.45296728,36.39541088)"
7299,3,-125.6245293,40.8185414,"(-125.62452931,40.8185414)"
7300,3,-126.94772,39.35971015,"(-126.94772002,39.35971015)"
7301,3,-123.7272571,36.70342462,"(-123.72725714,36.70342462)"
7302,3,-126.8588963,39.00665537,"(-126.85889629,39.00665537)"
7303,3,-120.2964687,31.71063906,"(-120.29646871,31.71063906)"
7304,3,-124.8433549,37.05959858,"(-124.84335491,37.05959858)"
7305,3,-121.5110474,32.72912197,"(-121.5110474,32.72912197)"
7306,3,-126.565889,39.53777578,"(-126.56588897,39.53777578)"
7307,3,-123.7545592,36.3892918,"(-123.75455923,36.3892918)"
7308,3,-120.3211199,33.93769716,"(-120.32111985,33.93769716)"
7309,3,-126.1828157,39.68417752,"(-126.18281566,39.68417752)"
7310,3,-123.3902171,38.20314939,"(-123.39021705,38.20314939)"
7311,3,-123.8782106,36.72528188,"(-123.87821058,36.72528188)"
7312,3,-122.0437293,32.35403948,"(-122.0437293,32.35403948)"
7313,3,-123.1537024,35.12049898,"(-123.15370236,35.12049898)"
7314,3,-121.3419686,32.90652119,"(-121.34196857,32.90652119)"
7315,3,-123.5307869,36.2301907,"(-123.53078689,36.2301907)"
7316,3,-126.1088603,40.89327179,"(-126.10886032,40.89327179)"
7317,3,-124.901459,36.16350283,"(-124.90145903,36.16350283)"
7318,3,-122.8169035,37.12615467,"(-122.81690352,37.12615467)"
7319,3,-123.3587767,37.97020152,"(-123.35877666,37.97020152)"
7320,3,-125.4383746,37.06040583,"(-125.43837461,37.06040583)"
7321,3,-119.7052419,32.81203153,"(-119.70524186,32.81203153)"
7322,3,-119.57182,32.43998345,"(-119.57181998,32.43998345)"
7323,3,-122.9425353,35.48160234,"(-122.94253533,35.48160234)"
7324,3,-123.8636638,39.45318434,"(-123.86366381,39.45318434)"
7325,3,-125.6016178,36.90089186,"(-125.60161781,36.90089186)"
7326,3,-120.6338488,34.81692038,"(-120.63384876,34.81692038)"
7327,3,-121.1877942,35.02351601,"(-121.18779415,35.02351601)"
7328,3,-124.2438418,38.5318412,"(-124.24384175,38.5318412)"
7329,3,-122.18521,34.07705087,"(-122.18521004,34.07705087)"
7330,3,-126.9434123,39.65717141,"(-126.94341227,39.65717141)"
7331,3,-123.5056973,35.10579242,"(-123.50569725,35.10579242)"
7332,3,-123.3293612,37.02957012,"(-123.32936124,37.02957012)"
7333,3,-120.3391595,32.0090922,"(-120.33915951,32.0090922)"
7334,3,-120.9304488,34.3606288,"(-120.93044875,34.3606288)"
7335,3,-119.5945804,31.91156838,"(-119.59458035,31.91156838)"
7336,3,-119.9316514,32.86442273,"(-119.9316514,32.86442273)"
7337,3,-126.3034851,38.68064624,"(-126.30348506,38.68064624)"
7338,3,-123.6474134,35.49992998,"(-123.64741336,35.49992998)"
7339,3,-124.2690647,35.3472415,"(-124.26906471,35.3472415)"
7340,3,-125.1985006,41.7306141,"(-125.19850058,41.7306141)"
7341,3,-123.0228774,35.31447044,"(-123.02287737,35.31447044)"
