year,site_number,site_number_jupyter,watts
2005,omni-directional_wave_power_242,242,29316.59315
2005,omni-directional_wave_power_243,243,30500.01815
2005,omni-directional_wave_power_244,244,31793.19486
2005,omni-directional_wave_power_245,245,33182.22226
2005,omni-directional_wave_power_246,246,34181.25616
2005,omni-directional_wave_power_247,247,34908.60719
2005,omni-directional_wave_power_248,248,37900.15
2005,omni-directional_wave_power_249,249,36260.60822
2005,omni-directional_wave_power_250,250,21648.35616
2005,omni-directional_wave_power_251,251,26732.93596
2005,omni-directional_wave_power_252,252,29958.34726
2005,omni-directional_wave_power_253,253,31087.03562
2005,omni-directional_wave_power_254,254,32462.22911
2005,omni-directional_wave_power_255,255,33500.53801
2005,omni-directional_wave_power_256,256,20979.86986
2005,omni-directional_wave_power_257,257,26119.14349
2005,omni-directional_wave_power_258,258,29553.81199
2005,omni-directional_wave_power_259,259,30623.95993
2005,omni-directional_wave_power_260,260,31925.40205
2005,omni-directional_wave_power_261,261,32991.29144
2005,omni-directional_wave_power_262,262,33881.08527
2005,omni-directional_wave_power_263,263,17383.93082
2005,omni-directional_wave_power_264,264,23684.41096
2005,omni-directional_wave_power_265,265,28808.55548
2005,omni-directional_wave_power_266,266,30137.51473
2005,omni-directional_wave_power_267,267,31341.24315
2005,omni-directional_wave_power_268,268,32576.1089
2005,omni-directional_wave_power_269,269,33455.78219
2005,omni-directional_wave_power_270,270,34199.58596
2005,omni-directional_wave_power_271,271,35018.67397
2005,omni-directional_wave_power_272,272,15625.62842
2005,omni-directional_wave_power_273,273,22892.0887
2005,omni-directional_wave_power_274,274,28425.52021
2005,omni-directional_wave_power_275,275,29873.33356
2005,omni-directional_wave_power_276,276,30927.43288
2005,omni-directional_wave_power_277,277,32228.43356
2005,omni-directional_wave_power_278,278,15293.42671
2005,omni-directional_wave_power_279,279,24628.11404
2005,omni-directional_wave_power_280,280,27968.18219
2005,omni-directional_wave_power_281,281,29570.2911
2005,omni-directional_wave_power_282,282,30452.41301
2005,omni-directional_wave_power_283,283,31731.79281
2005,omni-directional_wave_power_284,284,33048.02842
2005,omni-directional_wave_power_285,285,2909.263356
2005,omni-directional_wave_power_286,286,24242.82295
2005,omni-directional_wave_power_287,287,27467.31062
2005,omni-directional_wave_power_288,288,29066.46849
2005,omni-directional_wave_power_289,289,30183.65788
2005,omni-directional_wave_power_290,290,31302.2089
2005,omni-directional_wave_power_291,291,32601.80342
2005,omni-directional_wave_power_292,292,33617.05411
2005,omni-directional_wave_power_293,293,11722.60479
2005,omni-directional_wave_power_294,294,17873.60822
2005,omni-directional_wave_power_295,295,26698.03459
2005,omni-directional_wave_power_296,296,28700.06575
2005,omni-directional_wave_power_297,297,29848.17945
2005,omni-directional_wave_power_298,298,30947.46781
2005,omni-directional_wave_power_299,299,32212.14966
2005,omni-directional_wave_power_300,300,33337.99966
2005,omni-directional_wave_power_301,301,34132.24452
2005,omni-directional_wave_power_302,302,10889.67637
2005,omni-directional_wave_power_303,303,24543.97842
2005,omni-directional_wave_power_304,304,28176.88151
2005,omni-directional_wave_power_305,305,29563.75685
2005,omni-directional_wave_power_306,306,30562.18596
2005,omni-directional_wave_power_307,307,31805.66267
2005,omni-directional_wave_power_308,308,18397.68253
2005,omni-directional_wave_power_309,309,27215.78116
2005,omni-directional_wave_power_310,310,29102.31336
2005,omni-directional_wave_power_311,311,30180.64692
2005,omni-directional_wave_power_312,312,31334.83459
2005,omni-directional_wave_power_313,313,32652.55685
2005,omni-directional_wave_power_314,314,-9
2005,omni-directional_wave_power_315,315,28187.31644
2005,omni-directional_wave_power_316,316,30030.97979
2005,omni-directional_wave_power_317,317,31102.37808
2005,omni-directional_wave_power_318,318,32157.70308
2005,omni-directional_wave_power_319,319,33423.47363
2005,omni-directional_wave_power_320,320,34488.29726
2005,omni-directional_wave_power_321,321,34352.14178
2005,omni-directional_wave_power_322,322,2405.631849
2005,omni-directional_wave_power_323,323,2283.756849
2005,omni-directional_wave_power_324,324,2555.805137
2005,omni-directional_wave_power_325,325,2956.90274
2005,omni-directional_wave_power_326,326,3520.981849
2005,omni-directional_wave_power_327,327,4898.047603
2005,omni-directional_wave_power_328,328,13853.76301
2005,omni-directional_wave_power_329,329,24468.06849
2005,omni-directional_wave_power_330,330,29874.21918
2005,omni-directional_wave_power_331,331,31039.56644
2005,omni-directional_wave_power_332,332,31994.69589
2005,omni-directional_wave_power_333,333,33184.61541
2005,omni-directional_wave_power_334,334,34192.91781
2005,omni-directional_wave_power_335,335,4999.329795
2005,omni-directional_wave_power_336,336,4307.045548
2005,omni-directional_wave_power_337,337,4447.379452
2005,omni-directional_wave_power_338,338,6233.317808
2005,omni-directional_wave_power_339,339,7947.979795
2005,omni-directional_wave_power_340,340,11486.4339
2005,omni-directional_wave_power_341,341,17304.36952
2005,omni-directional_wave_power_342,342,24250.49452
2005,omni-directional_wave_power_343,343,29139.5476
2005,omni-directional_wave_power_344,344,30825.14075
2005,omni-directional_wave_power_345,345,31820.4161
2005,omni-directional_wave_power_346,346,32898.94829
2005,omni-directional_wave_power_347,347,33913.01918
2005,omni-directional_wave_power_348,348,34504.39418
2005,omni-directional_wave_power_349,349,2627.920205
2005,omni-directional_wave_power_350,350,2733.699315
2005,omni-directional_wave_power_351,351,2687.845205
2005,omni-directional_wave_power_352,352,4587.631849
2005,omni-directional_wave_power_353,353,5853.984932
2005,omni-directional_wave_power_354,354,7206.212329
2005,omni-directional_wave_power_355,355,6000.595548
2005,omni-directional_wave_power_356,356,6011.986644
2005,omni-directional_wave_power_357,357,7858.247603
2005,omni-directional_wave_power_358,358,11151.38733
2005,omni-directional_wave_power_359,359,13605.14897
2005,omni-directional_wave_power_360,360,17844.4976
2005,omni-directional_wave_power_361,361,26755.71644
2005,omni-directional_wave_power_362,362,30197.90651
2005,omni-directional_wave_power_363,363,31839.60342
2005,omni-directional_wave_power_364,364,32747.11267
2005,omni-directional_wave_power_365,365,33615.97432
2005,omni-directional_wave_power_366,366,34346.24726
2005,omni-directional_wave_power_367,367,34724.30753
2005,omni-directional_wave_power_368,368,34896.59795
2005,omni-directional_wave_power_369,369,5043.311644
2005,omni-directional_wave_power_370,370,6403.180137
2005,omni-directional_wave_power_371,371,6783.915753
2005,omni-directional_wave_power_372,372,5462.106507
2005,omni-directional_wave_power_373,373,5134.60411
2005,omni-directional_wave_power_374,374,4940.234932
2005,omni-directional_wave_power_375,375,4957.076712
2005,omni-directional_wave_power_376,376,4996.707877
2005,omni-directional_wave_power_377,377,5780.161986
2005,omni-directional_wave_power_378,378,5811.157534
2005,omni-directional_wave_power_379,379,7860.146918
2005,omni-directional_wave_power_380,380,17825.32671
2005,omni-directional_wave_power_381,381,29818.41815
2005,omni-directional_wave_power_382,382,32118.74863
2005,omni-directional_wave_power_383,383,32860.25377
2005,omni-directional_wave_power_384,384,33813.88459
2005,omni-directional_wave_power_385,385,34394.85377
2005,omni-directional_wave_power_386,386,2769.705479
2005,omni-directional_wave_power_387,387,2018.114384
2005,omni-directional_wave_power_388,388,4792.184247
2005,omni-directional_wave_power_389,389,6197.425
2005,omni-directional_wave_power_390,390,6770.879795
2005,omni-directional_wave_power_391,391,6731.285959
2005,omni-directional_wave_power_392,392,6823.316781
2005,omni-directional_wave_power_393,393,7601.814726
2005,omni-directional_wave_power_394,394,8344.687329
2005,omni-directional_wave_power_395,395,9835.568836
2005,omni-directional_wave_power_396,396,12180.15959
2005,omni-directional_wave_power_397,397,16162.26404
2005,omni-directional_wave_power_398,398,22989.93185
2005,omni-directional_wave_power_399,399,29375.93356
2005,omni-directional_wave_power_400,400,32365.52295
2005,omni-directional_wave_power_401,401,33044.28253
2005,omni-directional_wave_power_402,402,33723.00171
2005,omni-directional_wave_power_403,403,34404.65753
2005,omni-directional_wave_power_404,404,34820.93596
2005,omni-directional_wave_power_405,405,4873
2005,omni-directional_wave_power_406,406,4120.161301
2005,omni-directional_wave_power_407,407,4196.259247
2005,omni-directional_wave_power_408,408,5099.143493
2005,omni-directional_wave_power_409,409,4834.073973
2005,omni-directional_wave_power_410,410,6809.12911
2005,omni-directional_wave_power_411,411,9144.443836
2005,omni-directional_wave_power_412,412,10200.91815
2005,omni-directional_wave_power_413,413,10469.37842
2005,omni-directional_wave_power_414,414,11988.53151
2005,omni-directional_wave_power_415,415,14041.89623
2005,omni-directional_wave_power_416,416,17451.21541
2005,omni-directional_wave_power_417,417,21014.24521
2005,omni-directional_wave_power_418,418,24228.00342
2005,omni-directional_wave_power_419,419,29245.54726
2005,omni-directional_wave_power_420,420,32158.28904
2005,omni-directional_wave_power_421,421,33133.97397
2005,omni-directional_wave_power_422,422,33645.84795
2005,omni-directional_wave_power_423,423,34195.90137
2005,omni-directional_wave_power_424,424,4189.45
2005,omni-directional_wave_power_425,425,4857.464041
2005,omni-directional_wave_power_426,426,4628.644521
2005,omni-directional_wave_power_427,427,4513.513014
2005,omni-directional_wave_power_428,428,2917.471918
2005,omni-directional_wave_power_429,429,1181.476712
2005,omni-directional_wave_power_430,430,7920.215753
2005,omni-directional_wave_power_431,431,8823.081507
2005,omni-directional_wave_power_432,432,11170.9661
2005,omni-directional_wave_power_433,433,14982.52123
2005,omni-directional_wave_power_434,434,16173.64829
2005,omni-directional_wave_power_435,435,17152.69144
2005,omni-directional_wave_power_436,436,21413.43219
2005,omni-directional_wave_power_437,437,26692.7524
2005,omni-directional_wave_power_438,438,29175.25308
2005,omni-directional_wave_power_439,439,32011.6024
2005,omni-directional_wave_power_440,440,32941.07055
2005,omni-directional_wave_power_441,441,33506.72021
2005,omni-directional_wave_power_442,442,34010.58253
2005,omni-directional_wave_power_443,443,34483.3726
2005,omni-directional_wave_power_444,444,34985.76541
2005,omni-directional_wave_power_445,445,34765.84521
2005,omni-directional_wave_power_446,446,4615.19863
2005,omni-directional_wave_power_447,447,5378.884589
2005,omni-directional_wave_power_448,448,5189.580137
2005,omni-directional_wave_power_449,449,5368.008562
2005,omni-directional_wave_power_450,450,5361.868836
2005,omni-directional_wave_power_451,451,6596.240411
2005,omni-directional_wave_power_452,452,8560.533219
2005,omni-directional_wave_power_453,453,10758.74007
2005,omni-directional_wave_power_454,454,13716.58938
2005,omni-directional_wave_power_455,455,14129.04212
2005,omni-directional_wave_power_456,456,14058.15753
2005,omni-directional_wave_power_457,457,12224.4161
2005,omni-directional_wave_power_458,458,12010.58219
2005,omni-directional_wave_power_459,459,24600.99281
2005,omni-directional_wave_power_460,460,28179.28664
2005,omni-directional_wave_power_461,461,31533.82363
2005,omni-directional_wave_power_462,462,32643.42397
2005,omni-directional_wave_power_463,463,33289.67192
2005,omni-directional_wave_power_464,464,33852.3887
2005,omni-directional_wave_power_465,465,34283.18322
2005,omni-directional_wave_power_466,466,5247.681164
2005,omni-directional_wave_power_467,467,5826.341438
2005,omni-directional_wave_power_468,468,7110.414041
2005,omni-directional_wave_power_469,469,8027.019521
2005,omni-directional_wave_power_470,470,8807.180479
2005,omni-directional_wave_power_471,471,9584.417808
2005,omni-directional_wave_power_472,472,10449.40034
2005,omni-directional_wave_power_473,473,10185.08527
2005,omni-directional_wave_power_474,474,11309.98014
2005,omni-directional_wave_power_475,475,13776.19932
2005,omni-directional_wave_power_476,476,14341.46781
2005,omni-directional_wave_power_477,477,14318.17842
2005,omni-directional_wave_power_478,478,17662.32432
2005,omni-directional_wave_power_479,479,23214.29795
2005,omni-directional_wave_power_480,480,28246.95068
2005,omni-directional_wave_power_481,481,31122.93185
2005,omni-directional_wave_power_482,482,32318.16678
2005,omni-directional_wave_power_483,483,32996.10959
2005,omni-directional_wave_power_484,484,33561.27089
2005,omni-directional_wave_power_485,485,34042.32568
2005,omni-directional_wave_power_486,486,34448.55856
2005,omni-directional_wave_power_487,487,5670.229452
2005,omni-directional_wave_power_488,488,7450.837671
2005,omni-directional_wave_power_489,489,7979.313014
2005,omni-directional_wave_power_490,490,8734.306164
2005,omni-directional_wave_power_491,491,9578.063699
2005,omni-directional_wave_power_492,492,9361.289726
2005,omni-directional_wave_power_493,493,6294.400685
2005,omni-directional_wave_power_494,494,1288.300342
2005,omni-directional_wave_power_495,495,15730.9387
2005,omni-directional_wave_power_496,496,16785.45651
2005,omni-directional_wave_power_497,497,18407.05993
2005,omni-directional_wave_power_498,498,21310.36986
2005,omni-directional_wave_power_499,499,24903.24897
2005,omni-directional_wave_power_500,500,27946.57295
2005,omni-directional_wave_power_501,501,30528.03493
2005,omni-directional_wave_power_502,502,31867.94418
2005,omni-directional_wave_power_503,503,32539.59178
2005,omni-directional_wave_power_504,504,2911.092466
2005,omni-directional_wave_power_505,505,6996.856164
2005,omni-directional_wave_power_506,506,9312.466096
2005,omni-directional_wave_power_507,507,10589.99349
2005,omni-directional_wave_power_508,508,10307.50719
2005,omni-directional_wave_power_509,509,8760.707192
2005,omni-directional_wave_power_510,510,8430.206849
2005,omni-directional_wave_power_511,511,9653.086644
2005,omni-directional_wave_power_512,512,17394.58938
2005,omni-directional_wave_power_513,513,18824.51712
2005,omni-directional_wave_power_514,514,20540.32466
2005,omni-directional_wave_power_515,515,22958.69247
2005,omni-directional_wave_power_516,516,24648.00377
2005,omni-directional_wave_power_517,517,27783.09897
2005,omni-directional_wave_power_518,518,29569.25342
2005,omni-directional_wave_power_519,519,31441.64452
2005,omni-directional_wave_power_520,520,32014.35822
2005,omni-directional_wave_power_521,521,32633.35616
2005,omni-directional_wave_power_522,522,5887.475685
2005,omni-directional_wave_power_523,523,9354.428767
2005,omni-directional_wave_power_524,524,10541.18527
2005,omni-directional_wave_power_525,525,10234.47363
2005,omni-directional_wave_power_526,526,11056.52089
2005,omni-directional_wave_power_527,527,12971.5476
2005,omni-directional_wave_power_528,528,15802.1476
2005,omni-directional_wave_power_529,529,18661.95377
2005,omni-directional_wave_power_530,530,19044.03459
2005,omni-directional_wave_power_531,531,21421.40856
2005,omni-directional_wave_power_532,532,22680.91952
2005,omni-directional_wave_power_533,533,24537.23014
2005,omni-directional_wave_power_534,534,26021.82432
2005,omni-directional_wave_power_535,535,28382.63048
2005,omni-directional_wave_power_536,536,30956.7863
2005,omni-directional_wave_power_537,537,31536.93116
2005,omni-directional_wave_power_538,538,32081.60753
2005,omni-directional_wave_power_539,539,32601.37432
2005,omni-directional_wave_power_540,540,34789.93664
2005,omni-directional_wave_power_541,541,33459.55137
2005,omni-directional_wave_power_542,542,38030.69212
2005,omni-directional_wave_power_543,543,3022.17637
5yrave,omni-directional_wave_power_0,0,25873.41489
5yrave,omni-directional_wave_power_1,1,35518.18377
5yrave,omni-directional_wave_power_2,2,38446.86207
5yrave,omni-directional_wave_power_3,3,40520.07362
5yrave,omni-directional_wave_power_4,4,42370.37113
5yrave,omni-directional_wave_power_5,5,7810.680887
5yrave,omni-directional_wave_power_6,6,21720.59058
5yrave,omni-directional_wave_power_7,7,36140.07036
5yrave,omni-directional_wave_power_8,8,38561.53452
5yrave,omni-directional_wave_power_9,9,40709.57522
5yrave,omni-directional_wave_power_10,10,42688.43879
5yrave,omni-directional_wave_power_11,11,31509.88526
5yrave,omni-directional_wave_power_12,12,32842.2063
5yrave,omni-directional_wave_power_13,13,36191.27745
5yrave,omni-directional_wave_power_14,14,38964.30579
5yrave,omni-directional_wave_power_15,15,40971.04107
5yrave,omni-directional_wave_power_16,16,43120.62566
5yrave,omni-directional_wave_power_17,17,27819.69039
5yrave,omni-directional_wave_power_18,18,34480.96038
5yrave,omni-directional_wave_power_19,19,36347.60939
5yrave,omni-directional_wave_power_20,20,39249.73502
5yrave,omni-directional_wave_power_21,21,41310.50628
5yrave,omni-directional_wave_power_22,22,43549.59591
5yrave,omni-directional_wave_power_23,23,29001.66137
5yrave,omni-directional_wave_power_24,24,33057.80952
5yrave,omni-directional_wave_power_25,25,36692.9033
5yrave,omni-directional_wave_power_26,26,39267.81247
5yrave,omni-directional_wave_power_27,27,41618.45696
5yrave,omni-directional_wave_power_28,28,43848.74048
5yrave,omni-directional_wave_power_29,29,4.008081163
5yrave,omni-directional_wave_power_30,30,33264.43063
5yrave,omni-directional_wave_power_31,31,36833.63361
5yrave,omni-directional_wave_power_32,32,39397.86333
5yrave,omni-directional_wave_power_33,33,42125.86259
5yrave,omni-directional_wave_power_34,34,44072.57174
5yrave,omni-directional_wave_power_35,35,45118.64583
5yrave,omni-directional_wave_power_36,36,46189.81337
5yrave,omni-directional_wave_power_37,37,25213.62321
5yrave,omni-directional_wave_power_38,38,33196.94739
5yrave,omni-directional_wave_power_39,39,36668.73906
5yrave,omni-directional_wave_power_40,40,39511.93062
5yrave,omni-directional_wave_power_41,41,42116.17266
5yrave,omni-directional_wave_power_42,42,44174.61242
5yrave,omni-directional_wave_power_43,43,45648.49322
5yrave,omni-directional_wave_power_44,44,1604.169281
5yrave,omni-directional_wave_power_45,45,31517.05136
5yrave,omni-directional_wave_power_46,46,36205.60678
5yrave,omni-directional_wave_power_47,47,39836.93165
5yrave,omni-directional_wave_power_48,48,42518.5779
5yrave,omni-directional_wave_power_49,49,44346.63568
5yrave,omni-directional_wave_power_50,50,45597.33093
5yrave,omni-directional_wave_power_51,51,35358.07924
5yrave,omni-directional_wave_power_52,52,33829.83855
5yrave,omni-directional_wave_power_53,53,40369.33761
5yrave,omni-directional_wave_power_54,54,42411.84513
5yrave,omni-directional_wave_power_55,55,44442.02907
5yrave,omni-directional_wave_power_56,56,45700.888
5yrave,omni-directional_wave_power_57,57,37218.1665
5yrave,omni-directional_wave_power_58,58,40241.75272
5yrave,omni-directional_wave_power_59,59,42600.9653
5yrave,omni-directional_wave_power_60,60,44497.75655
5yrave,omni-directional_wave_power_61,61,45664.23239
5yrave,omni-directional_wave_power_62,62,26488.17834
5yrave,omni-directional_wave_power_63,63,40292.64709
5yrave,omni-directional_wave_power_64,64,41083.29041
5yrave,omni-directional_wave_power_65,65,43026.72149
5yrave,omni-directional_wave_power_66,66,44716.06811
5yrave,omni-directional_wave_power_67,67,45711.75451
5yrave,omni-directional_wave_power_68,68,25024.19719
5yrave,omni-directional_wave_power_69,69,32900.46132
5yrave,omni-directional_wave_power_70,70,39292.02823
5yrave,omni-directional_wave_power_71,71,41643.98951
5yrave,omni-directional_wave_power_72,72,43370.63501
5yrave,omni-directional_wave_power_73,73,45011.42685
5yrave,omni-directional_wave_power_74,74,46029.59477
5yrave,omni-directional_wave_power_75,75,47033.1877
5yrave,omni-directional_wave_power_76,76,46917.30718
5yrave,omni-directional_wave_power_77,77,21125.61173
5yrave,omni-directional_wave_power_78,78,30904.43205
5yrave,omni-directional_wave_power_79,79,37127.5354
5yrave,omni-directional_wave_power_80,80,40081.65086
5yrave,omni-directional_wave_power_81,81,42163.77886
5yrave,omni-directional_wave_power_82,82,43842.56312
5yrave,omni-directional_wave_power_83,83,21673.44281
5yrave,omni-directional_wave_power_84,84,29948.78935
5yrave,omni-directional_wave_power_85,85,35494.90634
5yrave,omni-directional_wave_power_86,86,38510.85173
5yrave,omni-directional_wave_power_87,87,40855.50434
5yrave,omni-directional_wave_power_88,88,42855.62304
5yrave,omni-directional_wave_power_89,89,44259.82134
5yrave,omni-directional_wave_power_90,90,29395.85316
5yrave,omni-directional_wave_power_91,91,33344.88
5yrave,omni-directional_wave_power_92,92,36910.28121
5yrave,omni-directional_wave_power_93,93,39409.96691
5yrave,omni-directional_wave_power_94,94,41522.49305
5yrave,omni-directional_wave_power_95,95,43395.35292
5yrave,omni-directional_wave_power_96,96,44799.52062
5yrave,omni-directional_wave_power_97,97,23980.40646
5yrave,omni-directional_wave_power_98,98,34937.93689
5yrave,omni-directional_wave_power_99,99,37854.42923
5yrave,omni-directional_wave_power_100,100,40172.99781
5yrave,omni-directional_wave_power_101,101,42233.17865
5yrave,omni-directional_wave_power_102,102,43906.02774
5yrave,omni-directional_wave_power_103,103,33188.83062
5yrave,omni-directional_wave_power_104,104,36215.83609
5yrave,omni-directional_wave_power_105,105,38958.12393
5yrave,omni-directional_wave_power_106,106,40899.75843
5yrave,omni-directional_wave_power_107,107,43088.42719
5yrave,omni-directional_wave_power_108,108,44543.81286
5yrave,omni-directional_wave_power_109,109,34745.69157
5yrave,omni-directional_wave_power_110,110,37334.96961
5yrave,omni-directional_wave_power_111,111,39934.97101
5yrave,omni-directional_wave_power_112,112,41756.90185
5yrave,omni-directional_wave_power_113,113,43659.80359
5yrave,omni-directional_wave_power_114,114,44991.8683
5yrave,omni-directional_wave_power_115,115,46434.19579
5yrave,omni-directional_wave_power_116,116,46504.56919
5yrave,omni-directional_wave_power_117,117,2.170100837
5yrave,omni-directional_wave_power_118,118,23240.23398
5yrave,omni-directional_wave_power_119,119,35433.99372
5yrave,omni-directional_wave_power_120,120,38542.54418
5yrave,omni-directional_wave_power_121,121,40841.04569
5yrave,omni-directional_wave_power_122,122,42551.17451
5yrave,omni-directional_wave_power_123,123,44323.8888
5yrave,omni-directional_wave_power_124,124,22707.31484
5yrave,omni-directional_wave_power_125,125,30343.99406
5yrave,omni-directional_wave_power_126,126,36725.55948
5yrave,omni-directional_wave_power_127,127,39952.01418
5yrave,omni-directional_wave_power_128,128,41864.19429
5yrave,omni-directional_wave_power_129,129,43234.78634
5yrave,omni-directional_wave_power_130,130,44694.21699
5yrave,omni-directional_wave_power_131,131,25498.67167
5yrave,omni-directional_wave_power_132,132,28889.06222
5yrave,omni-directional_wave_power_133,133,34982.94098
5yrave,omni-directional_wave_power_134,134,38911.20519
5yrave,omni-directional_wave_power_135,135,41029.95077
5yrave,omni-directional_wave_power_136,136,42598.54769
5yrave,omni-directional_wave_power_137,137,43929.16032
5yrave,omni-directional_wave_power_138,138,45091.18068
5yrave,omni-directional_wave_power_139,139,21345.59067
5yrave,omni-directional_wave_power_140,140,28665.1392
5yrave,omni-directional_wave_power_141,141,33801.15666
5yrave,omni-directional_wave_power_142,142,38010.41733
5yrave,omni-directional_wave_power_143,143,40342.69225
5yrave,omni-directional_wave_power_144,144,42132.65824
5yrave,omni-directional_wave_power_145,145,43470.20866
5yrave,omni-directional_wave_power_146,146,20.0274442
5yrave,omni-directional_wave_power_147,147,28466.17865
5yrave,omni-directional_wave_power_148,148,33192.1595
5yrave,omni-directional_wave_power_149,149,36965.78951
5yrave,omni-directional_wave_power_150,150,39359.04741
5yrave,omni-directional_wave_power_151,151,41228.47561
5yrave,omni-directional_wave_power_152,152,42833.11457
5yrave,omni-directional_wave_power_153,153,43828.79915
5yrave,omni-directional_wave_power_154,154,4027.519813
5yrave,omni-directional_wave_power_155,155,31980.56303
5yrave,omni-directional_wave_power_156,156,34922.2191
5yrave,omni-directional_wave_power_157,157,38536.52571
5yrave,omni-directional_wave_power_158,158,40549.60605
5yrave,omni-directional_wave_power_159,159,42044.00666
5yrave,omni-directional_wave_power_160,160,43369.52925
5yrave,omni-directional_wave_power_161,161,44186.35106
5yrave,omni-directional_wave_power_162,162,8265.318474
5yrave,omni-directional_wave_power_163,163,17383.80156
5yrave,omni-directional_wave_power_164,164,25684.88562
5yrave,omni-directional_wave_power_165,165,33655.37542
5yrave,omni-directional_wave_power_166,166,38607.32663
5yrave,omni-directional_wave_power_167,167,38540.31736
5yrave,omni-directional_wave_power_168,168,41294.25343
5yrave,omni-directional_wave_power_169,169,42561.39303
5yrave,omni-directional_wave_power_170,170,22995.55095
5yrave,omni-directional_wave_power_171,171,26662.44311
5yrave,omni-directional_wave_power_172,172,33190.55391
5yrave,omni-directional_wave_power_173,173,34465.1294
5yrave,omni-directional_wave_power_174,174,37572.93052
5yrave,omni-directional_wave_power_175,175,40452.40568
5yrave,omni-directional_wave_power_176,176,41730.30779
5yrave,omni-directional_wave_power_177,177,42921.83926
5yrave,omni-directional_wave_power_178,178,22634.22573
5yrave,omni-directional_wave_power_179,179,27189.83758
5yrave,omni-directional_wave_power_180,180,29408.13478
5yrave,omni-directional_wave_power_181,181,36941.35896
5yrave,omni-directional_wave_power_182,182,39347.56288
5yrave,omni-directional_wave_power_183,183,40800.09056
5yrave,omni-directional_wave_power_184,184,42004.60755
5yrave,omni-directional_wave_power_185,185,42921.94767
5yrave,omni-directional_wave_power_186,186,20886.21138
5yrave,omni-directional_wave_power_187,187,27721.04246
5yrave,omni-directional_wave_power_188,188,30130.50859
5yrave,omni-directional_wave_power_189,189,35493.72167
5yrave,omni-directional_wave_power_190,190,38242.55956
5yrave,omni-directional_wave_power_191,191,39735.84794
5yrave,omni-directional_wave_power_192,192,25288.909
5yrave,omni-directional_wave_power_193,193,30462.02
5yrave,omni-directional_wave_power_194,194,33341.06777
5yrave,omni-directional_wave_power_195,195,37209.74416
5yrave,omni-directional_wave_power_196,196,38737.08605
5yrave,omni-directional_wave_power_197,197,40025.84999
5yrave,omni-directional_wave_power_198,198,46143.29998
5yrave,omni-directional_wave_power_199,199,45435.2651
5yrave,omni-directional_wave_power_200,200,44177.97024
5yrave,omni-directional_wave_power_201,201,42225.68192
5yrave,omni-directional_wave_power_202,202,0.322142844
5yrave,omni-directional_wave_power_203,203,2.661479932
5yrave,omni-directional_wave_power_204,204,21269.53301
5yrave,omni-directional_wave_power_205,205,29157.06281
5yrave,omni-directional_wave_power_206,206,32246.79582
5yrave,omni-directional_wave_power_207,207,35898.96936
5yrave,omni-directional_wave_power_208,208,37786.53289
5yrave,omni-directional_wave_power_209,209,39267.33076
5yrave,omni-directional_wave_power_210,210,8037.711283
5yrave,omni-directional_wave_power_211,211,10263.04351
5yrave,omni-directional_wave_power_212,212,18407.18649
5yrave,omni-directional_wave_power_213,213,25325.547
5yrave,omni-directional_wave_power_214,214,30349.36498
5yrave,omni-directional_wave_power_215,215,34434.93486
5yrave,omni-directional_wave_power_216,216,36803.90011
5yrave,omni-directional_wave_power_217,217,38185.50433
5yrave,omni-directional_wave_power_218,218,39447.43722
5yrave,omni-directional_wave_power_219,219,14125.68839
5yrave,omni-directional_wave_power_220,220,18626.0392
5yrave,omni-directional_wave_power_221,221,26649.86388
5yrave,omni-directional_wave_power_222,222,30392.51495
5yrave,omni-directional_wave_power_223,223,33561.90201
5yrave,omni-directional_wave_power_224,224,35713.44486
5yrave,omni-directional_wave_power_225,225,37201.4555
5yrave,omni-directional_wave_power_226,226,38621.41511
5yrave,omni-directional_wave_power_227,227,39541.184
5yrave,omni-directional_wave_power_228,228,16357.40465
5yrave,omni-directional_wave_power_229,229,12392.44853
5yrave,omni-directional_wave_power_230,230,29928.67264
5yrave,omni-directional_wave_power_231,231,32382.27177
5yrave,omni-directional_wave_power_232,232,34604.25383
5yrave,omni-directional_wave_power_233,233,36322.05395
5yrave,omni-directional_wave_power_234,234,37491.74275
5yrave,omni-directional_wave_power_235,235,29451.47965
5yrave,omni-directional_wave_power_236,236,31435.3625
5yrave,omni-directional_wave_power_237,237,33478.26542
5yrave,omni-directional_wave_power_238,238,35412.4328
5yrave,omni-directional_wave_power_239,239,36662.85074
5yrave,omni-directional_wave_power_240,240,37690.48085
5yrave,omni-directional_wave_power_241,241,16113.89175
5yrave,omni-directional_wave_power_242,242,31830.1377
5yrave,omni-directional_wave_power_243,243,32632.0489
5yrave,omni-directional_wave_power_244,244,34166.56706
5yrave,omni-directional_wave_power_245,245,35832.00973
5yrave,omni-directional_wave_power_246,246,37058.24115
5yrave,omni-directional_wave_power_247,247,37940.17197
5yrave,omni-directional_wave_power_248,248,41268.39822
5yrave,omni-directional_wave_power_249,249,39511.1619
5yrave,omni-directional_wave_power_250,250,22307.0137
5yrave,omni-directional_wave_power_251,251,28049.75893
5yrave,omni-directional_wave_power_252,252,32029.25125
5yrave,omni-directional_wave_power_253,253,33388.9815
5yrave,omni-directional_wave_power_254,254,35037.60274
5yrave,omni-directional_wave_power_255,255,36302.6862
5yrave,omni-directional_wave_power_256,256,21663.22706
5yrave,omni-directional_wave_power_257,257,27434.24208
5yrave,omni-directional_wave_power_258,258,31559.19065
